x,y,z,tke
1.9458452,1.2185864,0.005,0.2444721
1.9219664,1.2234508,0.005,0.2427496
1.8826847,1.2620828,0.005,0.19748457
1.9350228,1.2409815,0.005,0.18988188
2.4896677,0.56296748,0.005,0.093742378
2.4831522,0.61442971,0.005,0.12900199
2.4823709,0.59462655,0.005,0.11590068
2.4753139,0.62755865,0.005,0.13574308
2.3786213,0.88271427,0.005,0.2714093
2.3366554,0.92853785,0.005,0.27076757
2.3324759,1.0521523,0.005,0.21567136
2.3466353,1.0364382,0.005,0.21426542
2.3095267,1.0613854,0.005,0.20637625
2.308888,1.0383044,0.005,0.20901892
2.352946,0.95508504,0.005,0.24170843
2.3447521,0.94161475,0.005,0.24659392
2.3390625,0.97978759,0.005,0.22713697
2.3680179,1.0251288,0.005,0.21387832
2.3461189,1.0139582,0.005,0.21547066
2.3088691,1.015366,0.005,0.22682105
2.3483291,0.99130213,0.005,0.22464204
2.3705204,0.97763538,0.005,0.2003974
2.3078048,0.98319227,0.005,0.23606655
2.2795222,1.006431,0.005,0.22815931
2.2703915,1.0349358,0.005,0.21338771
2.2921445,1.0732151,0.005,0.21152006
2.2744761,1.063976,0.005,0.20101963
2.2452295,1.0335394,0.005,0.21147723
2.2330885,1.0490098,0.005,0.20174779
2.1911209,1.074463,0.005,0.18749569
2.2077322,1.0504761,0.005,0.20124896
2.4628611,0.7180534,0.005,0.19561346
2.4610023,0.72104484,0.005,0.19948192
2.4494696,0.73912221,0.005,0.21928419
2.4520931,0.67270404,0.005,0.17187203
2.4476631,0.7031917,0.005,0.19646341
2.4503849,0.68431395,0.005,0.17983608
2.3441131,0.90874958,0.005,0.27412736
2.3637717,0.9308722,0.005,0.21769735
2.365063,0.92819434,0.005,0.20465486
2.3580005,0.90756869,0.005,0.25217694
2.3952467,0.83227056,0.005,0.21345323
2.38711,0.84269351,0.005,0.23510772
2.3923938,0.87710792,0.005,0.23430508
2.4626114,0.65336853,0.005,0.15723874
2.4672892,0.68292075,0.005,0.17796758
2.4397204,0.75368387,0.005,0.22059432
2.4611583,0.76021785,0.005,0.21108979
2.4446132,0.76592398,0.005,0.22155643
2.4074225,0.82324159,0.005,0.23426466
2.3944924,0.81753016,0.005,0.25998658
2.4244576,0.79169226,0.005,0.22832249
2.4234293,0.81343406,0.005,0.20211297
1.8736012,1.2479355,0.005,0.22383802
1.8517869,1.2491479,0.005,0.2121677
1.9021988,1.2318252,0.005,0.21417865
1.9131645,1.2154508,0.005,0.23964415
1.8826669,1.2383617,0.005,0.23774041
2.49721,-0.22213738,0.005,0.21520461
2.461854,-0.24691655,0.005,0.23245467
2.4776661,-0.22628565,0.005,0.24152119
2.4986365,-0.21958466,0.005,0.20635834
2.4917147,-0.16032761,0.005,0.23585129
2.4748642,-0.21561329,0.005,0.24940574
2.4871614,-0.201671,0.005,0.25545177
2.4979548,-0.20111027,0.005,0.24435619
2.489749,-0.07972721,0.005,0.2472591
2.4780505,-0.17966063,0.005,0.24191883
2.452014,-0.25134841,0.005,0.23331159
2.4394825,-0.26399723,0.005,0.19112805
2.4202754,-0.27436045,0.005,0.19347017
2.4292083,-0.28276339,0.005,0.16059706
1.8382827,1.2626065,0.005,0.18516062
1.8150314,1.2636911,0.005,0.2214817
1.7905475,1.2655748,0.005,0.22260962
1.8027512,1.2760061,0.005,0.14619698
1.7771742,1.2852917,0.005,0.15014225
1.7565923,1.2853554,0.005,0.15184949
1.7802649,1.2980229,0.005,0.12333481
2.2067056,1.0922031,0.005,0.19713739
2.2349429,1.0621551,0.005,0.20800765
2.2547796,1.0555273,0.005,0.20910652
2.1965933,1.1126589,0.005,0.23276657
2.2002308,1.1113791,0.005,0.23032838
2.1589568,1.1386081,0.005,0.24832048
2.1606596,1.1357461,0.005,0.24121793
2.1291964,1.0970894,0.005,0.19810706
2.1714602,1.0896455,0.005,0.20020691
2.1483197,1.0929027,0.005,0.1874651
2.1688445,1.0675393,0.005,0.19199982
2.1451893,1.0815176,0.005,0.18859419
2.1248178,1.0971006,0.005,0.19408491
2.1075377,1.1516999,0.005,0.24257682
2.1105344,1.1501862,0.005,0.24642672
2.1127248,1.1457386,0.005,0.25163835
2.0439041,1.1867056,0.005,0.245355
2.0612814,1.1658791,0.005,0.24776618
2.0637076,1.1638455,0.005,0.24980971
2.068989,1.1404011,0.005,0.22993582
2.0932479,1.131706,0.005,0.23035474
1.9558307,1.2044889,0.005,0.24887425
1.9704747,1.209995,0.005,0.23815146
1.9867771,1.1974643,0.005,0.24709934
2.0017383,1.2019531,0.005,0.24511845
2.014235,1.1897798,0.005,0.24572451
1.9901007,1.1855454,0.005,0.24761415
2.0058353,1.18253,0.005,0.24663982
2.0996475,1.10491,0.005,0.19423562
2.0420439,1.1551571,0.005,0.23796251
2.0553935,1.1373053,0.005,0.21617082
1.9695257,1.2277952,0.005,0.21885017
1.9356995,1.2371919,0.005,0.2064977
1.9327315,1.2180611,0.005,0.24453914
0.69772798,1.2972988,0.005,0.11038124
1.679149,1.298084,0.005,0.1201741
1.6768264,1.2852566,0.005,0.17486836
1.6991843,1.2733549,0.005,0.19122155
2.4976892,0.52054811,0.005,0.11285485
2.4830155,0.55126667,0.005,0.093684964
2.4848499,0.52160794,0.005,0.10958429
2.4979594,0.58150536,0.005,0.10861704
2.4819965,0.57420993,0.005,0.099243581
2.466994,0.60800856,0.005,0.12819386
2.4745131,0.58529139,0.005,0.10493225
2.4624488,0.63011885,0.005,0.140084
2.461072,0.65129769,0.005,0.15105209
2.3658466,0.87127304,0.005,0.227897
2.3210115,0.93181413,0.005,0.25069687
2.3296859,1.0490723,0.005,0.21480322
2.3643339,1.024135,0.005,0.2172977
2.326144,1.0490528,0.005,0.21237724
2.2768469,1.0223285,0.005,0.22158296
2.2926533,1.0274187,0.005,0.21890722
2.346633,0.96773618,0.005,0.20872256
2.3254118,0.95359737,0.005,0.21201266
2.3233593,0.98166525,0.005,0.22084054
2.3281014,1.0035464,0.005,0.21817116
2.3248184,1.0035454,0.005,0.22069019
2.3675334,0.97927564,0.005,0.20549028
2.3010144,0.96898961,0.005,0.22390077
2.269721,0.9976353,0.005,0.2305551
2.2573688,1.0357907,0.005,0.21511674
2.2574165,1.0535207,0.005,0.21510124
2.2392218,1.0164506,0.005,0.22684158
2.2568347,0.99544811,0.005,0.22937785
2.2197955,1.049606,0.005,0.20772739
2.1791162,1.0715085,0.005,0.19308451
2.2000945,1.0630217,0.005,0.19777477
2.2028656,1.0337335,0.005,0.21399517
2.1663201,1.0512048,0.005,0.19909793
2.4445307,0.72646075,0.005,0.20568176
2.44014,0.71251059,0.005,0.20551302
2.4397767,0.66076607,0.005,0.17072895
2.4335349,0.68733954,0.005,0.1856973
2.2168233,1.0083877,0.005,0.23151176
2.1797409,1.0287465,0.005,0.21967006
2.334945,0.8964709,0.005,0.24546479
2.2948368,0.95325989,0.005,0.24575154
2.3511107,0.88724422,0.005,0.21085222
2.3554456,0.85977691,0.005,0.25724432
2.3766654,0.81997198,0.005,0.25215197
2.3797719,0.85358852,0.005,0.21286586
2.3771718,0.83394629,0.005,0.25748119
2.3793907,0.85819358,0.005,0.19511341
2.3985741,0.79685497,0.005,0.23944771
2.4204559,0.75024003,0.005,0.21958372
2.4131992,0.78755802,0.005,0.23937824
2.4278164,0.77186304,0.005,0.22115694
2.4198039,0.81511432,0.005,0.20804425
2.3979208,0.80809838,0.005,0.23475185
2.4216084,0.81108266,0.005,0.20619282
1.8649858,1.2344155,0.005,0.21273811
1.8436283,1.2384055,0.005,0.22927989
1.9252716,1.2002109,0.005,0.2414304
1.8977371,1.2077023,0.005,0.24319419
1.8800131,1.2174034,0.005,0.23853624
2.481904,0.084750213,0.005,0.23676136
2.4576187,-0.23096494,0.005,0.21562751
2.4974844,-0.12109292,0.005,0.23291096
2.4836853,-0.12583891,0.005,0.25765601
2.4759018,-0.14365266,0.005,0.25615457
2.4981658,-0.17941229,0.005,0.20192538
2.4852171,-0.17128812,0.005,0.2176872
2.4854331,-0.15107839,0.005,0.23431735
2.498323,-0.13929991,0.005,0.20994906
2.4621959,-0.21335447,0.005,0.24584547
2.4821248,-0.18964465,0.005,0.24682294
2.4968026,-0.18237793,0.005,0.21967585
2.4979942,-0.098919578,0.005,0.20259358
2.4818914,-0.090417191,0.005,0.24087621
2.4817841,-0.069861695,0.005,0.23702689
2.4975176,0.039823551,0.005,0.23022234
2.4973412,0.081009053,0.005,0.22782701
2.4729753,-0.10255317,0.005,0.25046435
2.4616477,-0.17672713,0.005,0.23739491
2.4521058,-0.21028042,0.005,0.24697883
2.4395986,-0.2423045,0.005,0.22994545
2.4240839,-0.25063053,0.005,0.2311731
2.4390624,-0.22066407,0.005,0.24049889
2.4214466,-0.26103318,0.005,0.20105866
2.4156559,-0.21953309,0.005,0.25537986
2.4093306,-0.27858946,0.005,0.17624016
2.4200571,-0.29887068,0.005,0.11364311
2.3985493,-0.29732522,0.005,0.13621113
2.4062746,-0.23474199,0.005,0.24642476
2.3979061,-0.28364095,0.005,0.19051099
1.8200955,1.2552702,0.005,0.2082731
1.7159926,1.2839729,0.005,0.19555964
1.7009073,1.2983742,0.005,0.11589175
1.7405218,1.2980844,0.005,0.10654626
1.7190661,1.2975612,0.005,0.11642326
1.7539028,1.2721707,0.005,0.21316771
1.8013515,1.2630028,0.005,0.20252469
1.7771007,1.2577275,0.005,0.21952592
1.7732321,1.2728734,0.005,0.15147698
2.2126951,1.0729384,0.005,0.20894398
2.2152612,1.0695847,0.005,0.21469061
2.1675968,1.0886655,0.005,0.18829189
2.158112,1.0754874,0.005,0.19319266
2.1147113,1.0712296,0.005,0.19307218
2.1318238,1.0702783,0.005,0.19165193
2.0952432,1.091879,0.005,0.18990208
2.1220572,1.0950447,0.005,0.19452654
2.110049,1.1470062,0.005,0.24751894
2.0452859,1.1704081,0.005,0.24748091
2.0764818,1.1181178,0.005,0.23514652
2.0172412,1.1568117,0.005,0.22767124
1.9404472,1.1787634,0.005,0.24514227
1.9728738,1.1681552,0.005,0.25005674
1.9514214,1.1834234,0.005,0.24572933
1.9719348,1.1918559,0.005,0.24290547
2.0257056,1.1779068,0.005,0.2447902
1.9836093,1.1769521,0.005,0.24871714
2.0109012,1.1713209,0.005,0.24479946
2.0761888,1.1134057,0.005,0.2089625
2.0293875,1.1531212,0.005,0.23515974
2.0519164,1.1229981,0.005,0.2028283
1.9292483,1.1992229,0.005,0.2389864
0.70109874,1.2986962,0.005,0.10541628
0.68636692,1.2762289,0.005,0.17893204
0.73925734,1.2977289,0.005,0.14672831
0.72229612,1.2965933,0.005,0.17247824
1.6608572,1.2987227,0.005,0.11808144
1.6016859,1.2899227,0.005,0.13291678
1.5219244,1.2846757,0.005,0.18088739
1.5607138,1.2978134,0.005,0.11870581
1.5620769,1.2850742,0.005,0.18516812
1.5208591,1.2975744,0.005,0.12172712
1.589955,1.2833689,0.005,0.1443941
1.5794115,1.2985424,0.005,0.083604015
1.697916,1.2970967,0.005,0.12991467
1.6886438,1.2794981,0.005,0.17584008
1.6431518,1.2863547,0.005,0.15549311
1.659686,1.2754434,0.005,0.17231217
1.6959959,1.2596834,0.005,0.21387516
2.4982274,0.099465258,0.005,0.17061871
2.4825666,0.12264681,0.005,0.22310108
2.4975581,0.12074112,0.005,0.20436953
2.489085,0.31995663,0.005,0.24241732
2.4817839,0.3594068,0.005,0.22096758
2.4830632,0.39767894,0.005,0.22457513
2.4835501,0.43813148,0.005,0.19154246
2.4975147,0.43884593,0.005,0.19469172
2.4862688,0.48057938,0.005,0.15386327
2.4984596,0.53927922,0.005,0.10282426
2.4763956,0.46663466,0.005,0.16837057
2.4767275,0.49516499,0.005,0.1400494
2.4969127,0.50093269,0.005,0.13225321
2.4803166,0.50832742,0.005,0.12353531
2.4664271,0.5625723,0.005,0.099751338
2.4756174,0.53904837,0.005,0.097166382
2.4655685,0.56673104,0.005,0.097478703
2.4634821,0.60873884,0.005,0.1318709
2.4547913,0.589791,0.005,0.11129705
2.4488542,0.63235754,0.005,0.13986062
2.4431198,0.64671397,0.005,0.15466666
2.3266838,0.88490939,0.005,0.2624698
2.3520796,0.88368267,0.005,0.19434108
2.3168836,0.90942317,0.005,0.2238334
2.3056211,0.93318683,0.005,0.26043475
2.3309774,0.86736864,0.005,0.26205966
2.3561275,0.80230206,0.005,0.25301865
2.2607524,1.016034,0.005,0.22014029
2.324578,0.95687705,0.005,0.19541249
2.3216054,0.95954633,0.005,0.20389643
2.2799656,0.97934765,0.005,0.21011409
2.2575734,1.0180057,0.005,0.22261438
2.2288351,1.0114189,0.005,0.22712211
2.2462373,1.0058208,0.005,0.2268042
2.2560015,0.98380995,0.005,0.22683921
2.2237542,1.0293964,0.005,0.21649835
2.2098279,1.0211488,0.005,0.2201698
2.1872408,1.0536824,0.005,0.21058021
2.1907892,1.0315988,0.005,0.21566743
2.1733239,1.0405899,0.005,0.20938501
2.1546805,1.0474232,0.005,0.20426168
2.4290493,0.73197293,0.005,0.21030678
2.4197741,0.70858985,0.005,0.20524062
2.4204876,0.66407794,0.005,0.17337298
2.4308116,0.68679696,0.005,0.18673763
2.208746,0.99331611,0.005,0.23408043
2.174865,1.0150251,0.005,0.22714415
2.2480965,0.97006273,0.005,0.2364587
2.3186781,0.90572357,0.005,0.21284558
2.2780147,0.95318431,0.005,0.23267603
2.3426814,0.8646524,0.005,0.23908602
2.3564641,0.84214801,0.005,0.25330681
2.3673806,0.81170219,0.005,0.24152447
2.3682344,0.83845848,0.005,0.24430655
2.3735349,0.78384018,0.005,0.25056389
2.3852739,0.79095638,0.005,0.23804656
2.4121082,0.75949341,0.005,0.22359335
2.4130921,0.73980916,0.005,0.21462017
2.4047348,0.7678681,0.005,0.23090824
2.3781617,0.76034147,0.005,0.23803361
2.4179831,0.81276304,0.005,0.21089904
2.3776348,0.80281901,0.005,0.2232364
1.8246902,1.2426511,0.005,0.22055979
1.8500054,1.2265743,0.005,0.2321125
1.9060122,1.1848825,0.005,0.24461815
1.9003036,1.1952685,0.005,0.24679878
1.860135,1.2146052,0.005,0.23598273
2.4762015,0.11151952,0.005,0.2064862
2.4674568,0.073284827,0.005,0.23269098
2.4695237,0.10231528,0.005,0.22983205
2.4557736,-0.22905512,0.005,0.2156239
2.4963171,-0.10244465,0.005,0.20169641
2.4776688,-0.1150288,0.005,0.24076694
2.459444,-0.15183601,0.005,0.24961193
2.4726632,-0.16299833,0.005,0.20113707
2.4584327,-0.16537821,0.005,0.24160379
2.4679043,-0.19727392,0.005,0.23437296
2.4660304,-0.081065401,0.005,0.22605333
2.4741325,-0.060497552,0.005,0.24901843
2.4966908,-0.041469932,0.005,0.24113254
2.4977939,-0.059517484,0.005,0.22977163
2.4836423,0.037298534,0.005,0.24635562
2.4970832,-0.001309075,0.005,0.2337321
2.4983451,0.02115724,0.005,0.19364452
2.4983451,0.058688048,0.005,0.19877356
2.4965725,0.061248425,0.005,0.20977442
2.4692852,0.047961742,0.005,0.23822676
2.4732559,0.060252331,0.005,0.23466536
2.4520595,-0.10283541,0.005,0.24570066
2.4551454,-0.18421727,0.005,0.23230001
2.4476936,-0.1925983,0.005,0.24664646
2.4403684,-0.23084134,0.005,0.2174695
2.4145439,-0.24471802,0.005,0.22502989
2.4287672,-0.21912189,0.005,0.23715428
2.4047496,-0.25783601,0.005,0.18995495
2.412529,-0.20958768,0.005,0.2450088
2.4018362,-0.2593433,0.005,0.19099072
2.4170735,-0.29708746,0.005,0.13819891
2.3799996,-0.29821682,0.005,0.14126277
2.3956523,-0.23593618,0.005,0.23562713
2.3718193,-0.27898839,0.005,0.17252247
2.3823726,-0.2714268,0.005,0.18489054
2.3608506,-0.28776506,0.005,0.1769224
1.8021441,1.2478267,0.005,0.18432453
1.726833,1.2779454,0.005,0.19037634
1.737586,1.2964586,0.005,0.13101226
1.737336,1.2685739,0.005,0.2073254
1.7641277,1.2611204,0.005,0.20410424
1.7992414,1.2495046,0.005,0.17700171
1.7752966,1.2472044,0.005,0.23436874
1.8053665,1.2243695,0.005,0.22775435
1.7752169,1.2344815,0.005,0.24717709
1.7334114,1.2413474,0.005,0.24276783
1.7582469,1.2266368,0.005,0.23950791
2.1420584,1.0449218,0.005,0.20824993
2.1489,1.0628508,0.005,0.20246074
2.1070845,1.0814285,0.005,0.18821539
2.1063166,1.0587755,0.005,0.20058593
2.1348276,1.0557358,0.005,0.20022379
2.0808856,1.0886149,0.005,0.19477192
2.0292823,1.1754748,0.005,0.2478295
2.0741024,1.1161276,0.005,0.21245219
2.0061185,1.1424133,0.005,0.22273785
1.9289399,1.1747575,0.005,0.24425484
1.9784718,1.1502557,0.005,0.219593
1.9504013,1.1576346,0.005,0.24518847
1.9615629,1.1730417,0.005,0.25142694
1.9704952,1.1885206,0.005,0.25055584
1.9966637,1.1653892,0.005,0.24327116
2.0645154,1.0605329,0.005,0.21350664
2.0741301,1.1103011,0.005,0.19248363
2.06743,1.0817782,0.005,0.20030379
2.0305405,1.1310598,0.005,0.23255916
2.0481803,1.1068826,0.005,0.18825899
0.67473793,1.2544619,0.005,0.15413202
0.70487714,1.296425,0.005,0.149992
0.69911271,1.2687088,0.005,0.19484325
0.673868,1.2026078,0.005,0.20118885
0.67510051,1.2210482,0.005,0.22774093
0.7564221,1.2965932,0.005,0.16905004
0.72425967,1.2810179,0.005,0.22400983
1.4400001,1.291934,0.005,0.14460012
1.4813237,1.2977656,0.005,0.12983266
1.4293592,1.2854886,0.005,0.1469541
1.480225,1.2842556,0.005,0.16721544
1.6422465,1.298084,0.005,0.13841239
1.6209515,1.2977901,0.005,0.13269749
1.6124473,1.2818049,0.005,0.14905909
1.6217369,1.2736737,0.005,0.17723636
1.5106514,1.2795924,0.005,0.18619251
1.4967991,1.2737318,0.005,0.18873781
1.5388622,1.2742027,0.005,0.20718496
1.5790544,1.2758923,0.005,0.21698995
1.5416819,1.2969252,0.005,0.10569177
1.550663,1.2796185,0.005,0.19365142
1.5393372,1.2983829,0.005,0.10376624
1.5021259,1.2968932,0.005,0.11736207
1.5997138,1.2670037,0.005,0.16372965
1.4996871,1.2985104,0.005,0.11057734
1.7173606,1.2342992,0.005,0.23548678
1.7126032,1.2580127,0.005,0.20601648
1.6793531,1.26147,0.005,0.19329096
1.6319063,1.279959,0.005,0.15988111
1.6606771,1.2622113,0.005,0.20521128
1.6938658,1.2463433,0.005,0.2464617
1.6609188,1.248911,0.005,0.2417911
2.4965994,0.10179198,0.005,0.17281158
2.4824469,0.1637513,0.005,0.20295893
2.4701719,0.14032081,0.005,0.21712302
2.4983721,0.13937943,0.005,0.16112392
2.497401,0.16136284,0.005,0.18533365
2.4826796,0.20354892,0.005,0.19655219
2.497009,0.20144802,0.005,0.18110302
2.4983432,0.42045608,0.005,0.25962287
2.4978132,0.35841537,0.005,0.23310055
2.4976463,0.39874217,0.005,0.22586235
2.4814391,0.30982459,0.005,0.24565293
2.4818404,0.33053532,0.005,0.25216031
2.4985421,0.33992147,0.005,0.27898815
2.4981992,0.29996386,0.005,0.25030619
2.4735806,0.30023703,0.005,0.22240049
2.4716363,0.42201051,0.005,0.19904049
2.4770539,0.41000301,0.005,0.23631079
2.4746902,0.37193263,0.005,0.2517792
2.4714019,0.34260407,0.005,0.22458902
2.4692132,0.382797,0.005,0.23120445
2.477973,0.44951165,0.005,0.20062403
2.4971247,0.45755562,0.005,0.22497298
2.4793429,0.45618069,0.005,0.17328495
2.4976799,0.48033863,0.005,0.15933123
2.4984534,0.4982805,0.005,0.15672159
2.4987814,0.46017841,0.005,0.22488169
2.4641418,0.46374038,0.005,0.1709448
2.4621422,0.49774951,0.005,0.13931413
2.4622126,0.51670545,0.005,0.12655768
2.4631293,0.54210258,0.005,0.098773912
2.4630778,0.56710011,0.005,0.098829627
2.451664,0.54673219,0.005,0.096917003
2.4474432,0.58184636,0.005,0.10366075
2.4472473,0.60227561,0.005,0.12715225
2.4387486,0.61606413,0.005,0.13302472
2.4244862,0.64176983,0.005,0.15253405
2.4587646,0.46002471,0.005,0.18050651
2.4473083,0.49775648,0.005,0.13496588
2.4378195,0.47318074,0.005,0.16848849
2.4470084,0.45943347,0.005,0.17506389
2.3131676,0.88673675,0.005,0.24485002
2.2982543,0.91811812,0.005,0.24586065
2.3004856,0.88835454,0.005,0.26397827
2.2923377,0.90555525,0.005,0.26618183
2.3328743,0.82404107,0.005,0.25061855
2.3203099,0.85656494,0.005,0.23571764
2.3444781,0.80587542,0.005,0.24691401
2.3328741,0.80941248,0.005,0.25684491
2.3561685,0.78658265,0.005,0.24873804
2.2771981,0.97706723,0.005,0.21060428
2.2344809,0.99417156,0.005,0.21966648
2.2348752,0.9899807,0.005,0.21524002
2.195823,1.0136588,0.005,0.21903993
2.1858816,1.0493544,0.005,0.20877819
2.1605585,1.031667,0.005,0.21563837
2.2183239,0.97480273,0.005,0.23721084
2.4110882,0.71835649,0.005,0.21194856
2.4119093,0.69629616,0.005,0.19744508
2.4043832,0.68533713,0.005,0.19000988
2.4105124,0.6537838,0.005,0.16703755
2.414185,0.67550027,0.005,0.18347764
2.4036977,0.72801477,0.005,0.21424489
2.3668845,0.74319476,0.005,0.235144
2.1907737,0.99590927,0.005,0.23134813
2.1839924,1.0065042,0.005,0.22691922
2.158756,1.0149946,0.005,0.22761221
2.2604733,0.95214009,0.005,0.24655055
2.2520707,0.92456716,0.005,0.24799688
2.2318935,0.97000629,0.005,0.22979887
2.2776566,0.92965597,0.005,0.2100946
2.3328841,0.84668559,0.005,0.20107505
2.3442044,0.8330515,0.005,0.23188731
2.3559496,0.82022065,0.005,0.2249265
2.35588,0.82368159,0.005,0.21672815
2.37327,0.7717194,0.005,0.23487908
2.3923268,0.77903682,0.005,0.22740561
2.3963559,0.74725038,0.005,0.21653616
2.392056,0.76261187,0.005,0.22920485
1.8097395,1.206731,0.005,0.22482358
1.8163326,1.2321392,0.005,0.2247631
1.8345475,1.218913,0.005,0.2186344
1.8936141,1.1770097,0.005,0.24634667
1.8762728,1.1896127,0.005,0.23754172
1.853496,1.2036933,0.005,0.23528558
2.4555225,0.12090939,0.005,0.18538767
2.4513474,0.075097471,0.005,0.22930928
2.4539614,0.10536028,0.005,0.21664803
2.4599147,-0.12730391,0.005,0.2145572
2.4502168,-0.14899346,0.005,0.24566382
2.4433656,-0.16757441,0.005,0.21443573
2.4632976,-0.081467308,0.005,0.2388746
2.4837568,-0.043842126,0.005,0.26143849
2.454092,-0.060857732,0.005,0.24307294
2.4958491,-0.02295416,0.005,0.21884497
2.4837048,-0.003759224,0.005,0.25342008
2.4980555,-0.019704968,0.005,0.21077831
2.4737368,-0.021009529,0.005,0.24694651
2.4732168,0.019948117,0.005,0.24950844
2.4964006,0.018299934,0.005,0.20671144
2.453378,0.042499647,0.005,0.2367574
2.4498708,0.059723448,0.005,0.21949497
2.4420819,-0.11340331,0.005,0.24237728
2.4456029,-0.091557592,0.005,0.24051455
2.437906,-0.081591688,0.005,0.25006703
2.4464233,-0.070902899,0.005,0.23866381
2.4395282,-0.14702094,0.005,0.2528958
2.4573123,-0.12598082,0.005,0.21392083
2.441915,-0.17082156,0.005,0.20544508
2.4356759,-0.18893577,0.005,0.2387335
2.4229503,-0.18336719,0.005,0.2601769
2.4235127,-0.15842314,0.005,0.24898286
2.4094446,-0.19535714,0.005,0.25605693
2.4249165,-0.2321436,0.005,0.20183913
2.4324217,-0.20560527,0.005,0.21457334
2.4331124,-0.12138595,0.005,0.25040591
2.3925288,-0.21425241,0.005,0.22312953
2.3993404,-0.25747976,0.005,0.21210174
2.3830335,-0.24139583,0.005,0.24154583
2.3629627,-0.25960097,0.005,0.1554461
2.3815894,-0.25689307,0.005,0.20381576
2.3516164,-0.27873397,0.005,0.16458108
2.3409426,-0.29804704,0.005,0.11908107
2.3190765,-0.29754722,0.005,0.12135261
2.3005972,-0.29836482,0.005,0.12421943
1.787145,1.1928864,0.005,0.24224278
1.8011605,1.2443374,0.005,0.21160753
1.7162498,1.2595621,0.005,0.19373773
1.7340655,1.2534089,0.005,0.21870932
1.7549423,1.2483186,0.005,0.20748946
1.7954148,1.2467959,0.005,0.18912527
1.7926731,1.229238,0.005,0.2179763
1.7884746,1.2305503,0.005,0.22463804
1.7734243,1.2001386,0.005,0.22747599
1.7611345,1.209006,0.005,0.24035372
1.7449815,1.2328286,0.005,0.2331638
2.1017704,1.0480958,0.005,0.20808312
2.085928,1.0454507,0.005,0.21001218
2.1385155,1.0306579,0.005,0.21602228
2.149848,1.021979,0.005,0.22356464
2.076915,1.0536717,0.005,0.20871955
2.0782521,1.0220085,0.005,0.23157467
2.0616479,1.0214487,0.005,0.23214778
2.0445921,1.0462608,0.005,0.22214766
2.0908477,1.0681448,0.005,0.19671306
2.1211951,1.0489799,0.005,0.20734577
2.0868347,1.0673881,0.005,0.19933085
1.9929914,1.1475041,0.005,0.22164918
2.0091274,1.1293367,0.005,0.22159584
1.9109883,1.1649218,0.005,0.25412431
1.9306407,1.1605198,0.005,0.2425206
1.9713502,1.1395086,0.005,0.20092836
